"No.","Time","Source","Destination","Protocol","Length","Info"
"6565","11.749608861","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50144  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6566","11.749608991","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50145  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6567","11.749609031","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50146  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6568","11.750099356","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50152  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6569","11.750099446","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50147  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6570","11.750581970","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50150  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6571","11.750582060","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50149  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6572","11.750582100","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50148  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6573","11.751077085","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50157  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6574","11.751077155","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50153  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6575","11.751108775","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50155  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6576","11.751598260","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50154  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6577","11.752103035","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50160  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6578","11.752103145","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50158  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6579","11.752591979","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50159  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6580","11.752592049","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50161  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6581","11.753094524","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50165  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6582","11.753094644","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50163  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6583","11.753094694","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50162  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6584","11.754127585","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50169  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6585","11.754588279","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50167  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6586","11.765126586","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50170  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6587","11.766110215","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50173  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6588","11.766110315","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50172  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6589","11.766145346","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50371  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6590","11.766621110","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50171  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6591","11.766621230","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50372  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6592","11.767114145","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50375  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6593","11.767114265","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50373  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6594","11.767608229","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50374  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6595","11.768105794","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50376  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6596","11.768105884","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50380  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6597","11.768105934","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50378  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6598","11.768105984","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50377  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6599","11.768616009","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50379  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6600","11.769103783","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50383  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6601","11.769103893","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50381  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6602","11.769663588","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50382  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6603","11.769663878","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50384  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6604","11.770109432","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50388  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6605","11.770109552","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50387  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6606","11.770109602","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50386  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6607","11.770109642","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50385  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6608","11.770595147","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50389  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6609","11.771111913","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50393  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6610","11.771112033","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50390  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6611","11.771611896","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50391  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6612","11.771612016","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50392  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6613","11.772108241","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50395  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6614","11.772108371","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50396  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6615","11.772618735","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50394  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6616","11.785194313","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50400  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6617","11.785194753","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50398  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6618","11.785626227","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50397  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6619","11.785626317","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50399  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6620","11.786134232","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50402  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6621","11.786134332","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50404  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6622","11.786134392","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50401  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6623","11.786620026","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50403  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6624","11.787622946","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50406  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6625","11.787623016","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50405  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6626","11.787623066","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50407  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6627","11.787657776","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50408  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6628","11.788123240","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50410  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6629","11.788616335","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50409  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6630","11.789170250","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50413  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6631","11.789170660","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50411  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6632","11.789170710","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50414  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6633","11.789642055","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50412  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6634","11.790149639","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50415  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6635","11.790149759","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50417  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6636","11.790635054","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50416  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6637","11.790635134","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50418  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6638","11.791146089","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50421  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6639","11.791146209","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50420  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6640","11.791664753","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50419  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6641","11.791664853","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50422  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6642","11.792185258","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50425  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6643","11.792644443","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50424  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6644","11.792644513","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50426  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6645","11.792644563","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50423  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6646","11.793270618","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50428  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6647","11.793669132","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50427  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6648","11.793669212","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50429  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6649","11.793669262","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50430  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6650","11.794137507","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50432  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6651","11.794137627","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50434  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6652","11.794137677","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50431  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6653","11.794656141","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50433  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6654","11.794656511","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50436  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6655","11.794656561","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50435  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6656","11.807192528","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50437  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6657","11.807192918","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50438  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6658","11.807643182","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50439  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6659","11.807643262","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50440  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6660","11.808170508","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50441  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6661","11.808170808","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50442  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6662","11.809233407","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50444  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6663","11.809681391","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50445  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6664","11.809681511","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50443  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6665","11.809681561","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50446  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6666","11.810166006","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50447  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6667","11.810166126","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50449  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6668","11.810656631","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50448  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6669","11.811161475","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50456  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6670","11.811161605","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50451  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6671","11.811699630","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50454  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6672","11.811699750","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50452  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6673","11.811699800","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50453  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6674","11.811699840","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50450  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6675","11.811699880","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50455  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6676","11.812149734","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50457  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6677","11.812647409","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50458  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6678","11.813155675","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50459  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6679","11.813647049","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50460  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6680","11.813647169","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50461  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6681","11.814156043","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50464  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6682","11.814156193","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50466  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6683","11.814634728","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50465  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6684","11.814634818","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50463  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6685","11.814634868","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50462  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6686","11.814634918","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50467  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6687","11.815137292","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50469  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6688","11.815137422","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50468  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6689","11.815650907","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50470  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6690","11.816150132","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50471  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6691","11.816653206","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50472  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6692","11.828777369","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50474  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6693","11.828777809","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50473  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6694","11.829171233","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50478  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6695","11.829723538","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50477  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6696","11.829723928","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50476  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6697","11.829723968","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50475  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6698","11.830175632","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50481  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6699","11.830175742","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50480  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6700","11.830664687","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50482  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6701","11.830664767","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50479  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6702","11.831189702","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50486  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6703","11.831189822","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50483  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6704","11.831189862","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50484  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6705","11.831661856","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50487  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6706","11.831661946","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50485  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6707","11.831661996","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50488  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6708","11.832158191","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50492  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6709","11.832158271","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50491  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6710","11.832654126","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50489  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6711","11.832654186","192.168.0.164","192.168.0.132","TCP","66","[TCP Retransmission] 50490  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
